loss,val_loss,learning_rate
1.2486019134521484,0.8977168798446655,0.00019999999494757503
0.9407957196235657,0.8628747463226318,0.00019999999494757503
0.8764824867248535,0.8166999816894531,0.00019999999494757503
0.8434377908706665,0.786553144454956,0.00019999999494757503
0.8218663334846497,0.762109637260437,0.00019999999494757503
0.8048010468482971,0.7515219449996948,0.00019999999494757503
0.7905237078666687,0.7396393418312073,0.00019999999494757503
0.7768629193305969,0.7220640778541565,0.00019999999494757503
0.7619507908821106,0.7086013555526733,0.00019999999494757503
0.7486349940299988,0.6922298669815063,0.00019999999494757503
0.7361813187599182,0.6885330080986023,0.00019999999494757503
0.7235420942306519,0.6782656908035278,0.00019999999494757503
0.712443470954895,0.663261353969574,0.00019999999494757503
0.7030291557312012,0.6613340973854065,0.00019999999494757503
0.6956120729446411,0.657529354095459,0.00019999999494757503
0.6869173645973206,0.6551904082298279,0.00019999999494757503
0.6833584904670715,0.6422810554504395,0.00019999999494757503
0.6764438152313232,0.6384165287017822,0.00019999999494757503
0.6718094944953918,0.6332722902297974,0.00019999999494757503
0.6668705344200134,0.6261597871780396,0.00019999999494757503
0.6612078547477722,0.6275840401649475,0.00019999999494757503
0.6576547026634216,0.6253195405006409,0.00019999999494757503
0.6539019346237183,0.6199024319648743,0.00019999999494757503
0.6499393582344055,0.6195653080940247,0.00019999999494757503
0.6455137729644775,0.6200218796730042,0.00019999999494757503
0.6420369148254395,0.6243911981582642,0.00019999999494757503
0.6397824287414551,0.617375910282135,0.00019999999494757503
0.634415864944458,0.614447295665741,0.00019999999494757503
0.6318246126174927,0.6210448741912842,0.00019999999494757503
0.629020094871521,0.6175636053085327,0.00019999999494757503
0.625748336315155,0.6128650903701782,0.00019999999494757503
0.6219722032546997,0.6153404712677002,0.00019999999494757503
0.6186221241950989,0.6160919070243835,0.00019999999494757503
0.6167999505996704,0.6192107200622559,0.00019999999494757503
0.6132558584213257,0.619981050491333,0.00019999999494757503
0.6111053228378296,0.6192549467086792,0.00019999999494757503
0.6019570231437683,0.6277995705604553,9.999999747378752e-05
0.597126841545105,0.6236222386360168,9.999999747378752e-05
0.5976895093917847,0.6263576149940491,9.999999747378752e-05
0.594451367855072,0.624660849571228,9.999999747378752e-05
0.5923789739608765,0.6252812147140503,9.999999747378752e-05
0.5868629813194275,0.6274484992027283,4.999999873689376e-05
0.5860322117805481,0.6303238272666931,4.999999873689376e-05
0.5848367214202881,0.6294877529144287,4.999999873689376e-05
0.5857793092727661,0.630911648273468,4.999999873689376e-05
0.5851584672927856,0.6303563117980957,4.999999873689376e-05
0.5788711905479431,0.6305291056632996,2.499999936844688e-05
0.5796977281570435,0.6303802132606506,2.499999936844688e-05
0.5806079506874084,0.6300433278083801,2.499999936844688e-05
0.5786240696907043,0.6300663352012634,2.499999936844688e-05
0.5784900188446045,0.6310356259346008,2.499999936844688e-05
