loss,val_loss,learning_rate
1.3911230564117432,0.7357445955276489,0.00019999999494757503
0.8868564367294312,0.695868968963623,0.00019999999494757503
0.7912248373031616,0.6613906025886536,0.00019999999494757503
0.7459701299667358,0.6435357332229614,0.00019999999494757503
0.7219827175140381,0.6348926424980164,0.00019999999494757503
0.7019166350364685,0.6289423704147339,0.00019999999494757503
0.6857165098190308,0.6245929002761841,0.00019999999494757503
0.6732584834098816,0.6197590231895447,0.00019999999494757503
0.6619199514389038,0.6200599670410156,0.00019999999494757503
0.6523058414459229,0.6189852356910706,0.00019999999494757503
0.6434154510498047,0.6200463175773621,0.00019999999494757503
0.6345300078392029,0.6188897490501404,0.00019999999494757503
0.6260437965393066,0.618512749671936,0.00019999999494757503
0.6204413175582886,0.6155864000320435,0.00019999999494757503
0.6126213669776917,0.6145856380462646,0.00019999999494757503
0.6080902814865112,0.6146420240402222,0.00019999999494757503
0.6020805239677429,0.607714831829071,0.00019999999494757503
0.5957197546958923,0.6049521565437317,0.00019999999494757503
0.5923511385917664,0.6039849519729614,0.00019999999494757503
0.5887326598167419,0.5994961857795715,0.00019999999494757503
0.5830811858177185,0.5989469885826111,0.00019999999494757503
0.5796779990196228,0.5969008803367615,0.00019999999494757503
0.5752153396606445,0.590786874294281,0.00019999999494757503
0.5712793469429016,0.5884654521942139,0.00019999999494757503
0.5694727897644043,0.5875203609466553,0.00019999999494757503
0.5652563571929932,0.584967315196991,0.00019999999494757503
0.562674880027771,0.5808635354042053,0.00019999999494757503
0.5605350732803345,0.5821101665496826,0.00019999999494757503
0.557369589805603,0.5807108283042908,0.00019999999494757503
0.5530083179473877,0.5777481198310852,0.00019999999494757503
0.5486461520195007,0.5750399231910706,0.00019999999494757503
0.5475124716758728,0.5730577707290649,0.00019999999494757503
0.5434013605117798,0.5725253820419312,0.00019999999494757503
0.5405839085578918,0.5684089660644531,0.00019999999494757503
0.538231611251831,0.5674210786819458,0.00019999999494757503
0.5353049039840698,0.5637585520744324,0.00019999999494757503
0.533007800579071,0.5643405914306641,0.00019999999494757503
0.5302072167396545,0.5613887310028076,0.00019999999494757503
0.527148425579071,0.5601125955581665,0.00019999999494757503
0.5243321061134338,0.5575888752937317,0.00019999999494757503
0.5217945575714111,0.5551655888557434,0.00019999999494757503
0.5204295516014099,0.5534294247627258,0.00019999999494757503
0.5185675024986267,0.5512287616729736,0.00019999999494757503
0.514499306678772,0.5473358035087585,0.00019999999494757503
0.5127102136611938,0.5479685068130493,0.00019999999494757503
0.5110569596290588,0.5464838743209839,0.00019999999494757503
0.5055287480354309,0.5438626408576965,0.00019999999494757503
0.5058099031448364,0.5435623526573181,0.00019999999494757503
0.5031354427337646,0.5389701724052429,0.00019999999494757503
0.4998398423194885,0.5396973490715027,0.00019999999494757503
0.5007928013801575,0.5356366634368896,0.00019999999494757503
0.4964430034160614,0.5359088778495789,0.00019999999494757503
0.4950507581233978,0.5319046378135681,0.00019999999494757503
0.49219149351119995,0.5329088568687439,0.00019999999494757503
0.4916921555995941,0.5311726331710815,0.00019999999494757503
0.4912114441394806,0.53286212682724,0.00019999999494757503
0.488329142332077,0.5270000100135803,0.00019999999494757503
0.4869152903556824,0.5263505578041077,0.00019999999494757503
0.4836254417896271,0.5284677147865295,0.00019999999494757503
0.48415184020996094,0.5279068350791931,0.00019999999494757503
0.48077118396759033,0.5239753723144531,0.00019999999494757503
0.4795648455619812,0.523966372013092,0.00019999999494757503
0.4775904417037964,0.5211127400398254,0.00019999999494757503
0.4760722219944,0.5217506289482117,0.00019999999494757503
0.4744594395160675,0.5197536945343018,0.00019999999494757503
0.47214043140411377,0.5180667042732239,0.00019999999494757503
0.46969929337501526,0.5195605754852295,0.00019999999494757503
0.46831366419792175,0.5190614461898804,0.00019999999494757503
0.46783480048179626,0.5157792568206787,0.00019999999494757503
0.46507224440574646,0.515615701675415,0.00019999999494757503
0.4647727608680725,0.510938823223114,0.00019999999494757503
0.4621107876300812,0.5138585567474365,0.00019999999494757503
0.46071022748947144,0.513485312461853,0.00019999999494757503
0.460039347410202,0.5117924213409424,0.00019999999494757503
0.4593144357204437,0.5111961364746094,0.00019999999494757503
0.45945894718170166,0.513695478439331,0.00019999999494757503
0.45076873898506165,0.5063229203224182,9.999999747378752e-05
0.44746851921081543,0.5044505596160889,9.999999747378752e-05
0.44868233799934387,0.5033594965934753,9.999999747378752e-05
0.4448614716529846,0.5052984952926636,9.999999747378752e-05
0.4436003565788269,0.5050790905952454,9.999999747378752e-05
0.4450126588344574,0.5071494579315186,9.999999747378752e-05
0.44461366534233093,0.5070230960845947,9.999999747378752e-05
0.44268590211868286,0.5055466294288635,9.999999747378752e-05
0.4391239285469055,0.504314661026001,4.999999873689376e-05
0.4389412999153137,0.5042417049407959,4.999999873689376e-05
0.4371497333049774,0.5034528374671936,4.999999873689376e-05
0.43670570850372314,0.5049576163291931,4.999999873689376e-05
0.4348454475402832,0.504099428653717,4.999999873689376e-05
0.43412429094314575,0.5051040053367615,2.499999936844688e-05
0.4332244396209717,0.5052083730697632,2.499999936844688e-05
0.4324876070022583,0.504281222820282,2.499999936844688e-05
0.4337039887905121,0.504875659942627,2.499999936844688e-05
0.43423551321029663,0.5044850707054138,2.499999936844688e-05
0.43155038356781006,0.506138026714325,1.249999968422344e-05
0.43118011951446533,0.5061590671539307,1.249999968422344e-05
0.43259862065315247,0.50577312707901,1.249999968422344e-05
0.4325292110443115,0.5054194331169128,1.249999968422344e-05
0.430917352437973,0.5054473280906677,1.249999968422344e-05
