loss,val_loss,learning_rate
1.139937400817871,0.717500627040863,0.00019999999494757503
0.8315821886062622,0.6835022568702698,0.00019999999494757503
0.768886923789978,0.6586161255836487,0.00019999999494757503
0.734727680683136,0.6409202814102173,0.00019999999494757503
0.7126726508140564,0.6317138671875,0.00019999999494757503
0.6964597702026367,0.6268765330314636,0.00019999999494757503
0.6838630437850952,0.6231094598770142,0.00019999999494757503
0.6737395524978638,0.618629515171051,0.00019999999494757503
0.6633360981941223,0.614672064781189,0.00019999999494757503
0.655075192451477,0.6111997961997986,0.00019999999494757503
0.64804607629776,0.6102159023284912,0.00019999999494757503
0.6401836276054382,0.6043925881385803,0.00019999999494757503
0.6328392028808594,0.6005839109420776,0.00019999999494757503
0.6267338991165161,0.5994145274162292,0.00019999999494757503
0.6204240918159485,0.5957178473472595,0.00019999999494757503
0.6135897040367126,0.5932137966156006,0.00019999999494757503
0.6099896430969238,0.5913199782371521,0.00019999999494757503
0.6024078130722046,0.5847815275192261,0.00019999999494757503
0.5972857475280762,0.5835122466087341,0.00019999999494757503
0.5919104218482971,0.5818209052085876,0.00019999999494757503
0.5880007743835449,0.5794625878334045,0.00019999999494757503
0.5799884796142578,0.5786276459693909,0.00019999999494757503
0.5775476098060608,0.576579213142395,0.00019999999494757503
0.5731807351112366,0.5761969685554504,0.00019999999494757503
0.5684897303581238,0.5731253027915955,0.00019999999494757503
0.5645277500152588,0.5763062834739685,0.00019999999494757503
0.5608124136924744,0.5720198750495911,0.00019999999494757503
0.5567819476127625,0.5698971152305603,0.00019999999494757503
0.5528125166893005,0.5708906650543213,0.00019999999494757503
0.5496184825897217,0.5692921876907349,0.00019999999494757503
0.5454245805740356,0.5673573613166809,0.00019999999494757503
0.5413747429847717,0.5697407126426697,0.00019999999494757503
0.5388480424880981,0.5708865523338318,0.00019999999494757503
0.535281777381897,0.5697198510169983,0.00019999999494757503
0.5313676595687866,0.566792368888855,0.00019999999494757503
0.5301859974861145,0.5661059617996216,0.00019999999494757503
0.5287726521492004,0.5631342530250549,0.00019999999494757503
0.5247576236724854,0.5644192099571228,0.00019999999494757503
0.5228590369224548,0.5615937113761902,0.00019999999494757503
0.5190293788909912,0.5610291361808777,0.00019999999494757503
0.5168125629425049,0.561927080154419,0.00019999999494757503
0.5141266584396362,0.5600023865699768,0.00019999999494757503
0.5132098197937012,0.5631875395774841,0.00019999999494757503
0.5105705261230469,0.553162693977356,0.00019999999494757503
0.5087956786155701,0.5629974603652954,0.00019999999494757503
0.5081945061683655,0.5598618984222412,0.00019999999494757503
0.5029390454292297,0.5595043301582336,0.00019999999494757503
0.5023333430290222,0.5578153133392334,0.00019999999494757503
0.5021567940711975,0.5596676468849182,0.00019999999494757503
0.49082204699516296,0.5667906999588013,9.999999747378752e-05
0.4901498258113861,0.56499844789505,9.999999747378752e-05
0.48810094594955444,0.5646376013755798,9.999999747378752e-05
0.48700740933418274,0.5646929740905762,9.999999747378752e-05
0.485456645488739,0.565004289150238,9.999999747378752e-05
0.48065927624702454,0.5686617493629456,4.999999873689376e-05
0.48189568519592285,0.5675420165061951,4.999999873689376e-05
0.48186102509498596,0.5684524774551392,4.999999873689376e-05
0.47748783230781555,0.5696896910667419,4.999999873689376e-05
0.47849351167678833,0.5689390897750854,4.999999873689376e-05
0.47506797313690186,0.5686929225921631,2.499999936844688e-05
0.4755086898803711,0.5686283707618713,2.499999936844688e-05
0.474967360496521,0.5693005919456482,2.499999936844688e-05
0.4730914831161499,0.5702200531959534,2.499999936844688e-05
0.47358423471450806,0.5692434906959534,2.499999936844688e-05
