year,month,nao,nino34,amo,scand,nino34_cpc,pdo,nao_lag0,nao_lag1,nao_lag2,nao_lag3,nao_lag6,nino34_lag0,nino34_lag1,nino34_lag2,nino34_lag3,nino34_lag6,amo_lag0,amo_lag1,amo_lag2,amo_lag3,amo_lag6,scand_lag0,scand_lag1,scand_lag2,scand_lag3,scand_lag6,nino34_cpc_lag0,nino34_cpc_lag1,nino34_cpc_lag2,nino34_cpc_lag3,nino34_cpc_lag6,pdo_lag0,pdo_lag1,pdo_lag2,pdo_lag3,pdo_lag6
1990,1,0.7,26.56,-0.312,0.16,0.01,-0.312,0.6691065656588298,-1.1222413333394199,0.02075878392017121,0.4575595318079394,0.9599637823231894,-0.47303482010492015,-0.5750614784671758,-0.7850985351121531,-0.718022207363987,-0.3250061389389491,-1.577794017064089,-0.8819505284093767,-0.865493026474782,-0.7346853859901779,0.710086855852373,0.17914083819636312,-1.5909931430066597,0.9188655005800065,-0.643583786888095,0.216230251852835,0.051946647204246875,-0.1044600139584594,-0.4589776304657713,-0.40496020432327823,-0.5907184770772294,-0.31461818962302507,-0.11310529361495032,-0.5187091947287361,-0.23651525544513605,0.447534091521804
1990,2,1.16,26.96,-0.175,-1.68,0.21,-0.903,1.1150757102274405,0.670295813629575,-1.1213246909115269,0.022284669206503353,-0.11484724337721873,-0.08001936328122411,-0.476701542188815,-0.5783905132448174,-0.7869078882581861,-0.707885784825506,-0.9268311830503988,-1.5767216850840617,-0.8797881829619841,-0.8637085403829603,0.40339130343097274,-1.6930722764627235,0.17791933877209587,-1.5893535808132084,0.9186561624548918,0.22637147150285553,0.2720259540619341,0.049609190933422934,-0.10679515309866504,-0.4599474110806419,-0.5468632810164089,-0.8752926488941786,-0.31496839935001925,-0.11433717684376636,-0.5194336917226253,-0.02315748637515195
1990,3,1.13,27.33,-0.192,-1.97,0.04,-0.782,1.085990766016444,1.11600775287592,0.6692299094602032,-1.1191027482817066,2.073506736877666,0.2835199342806903,-0.08326179707536102,-0.47995812187942183,-0.5802508455755886,-0.6195289434670666,-1.0076075931104918,-0.9247788873824737,-1.5754857986724875,-0.8780444464266028,-0.5933692419385782,-1.988149343447036,-1.6926547798904963,0.17756998259739645,-1.5870144056471716,0.6117378182036356,0.08495854323289996,0.2697080550646834,0.04728468074944392,-0.10802928783351445,-0.29469590366669024,-0.7605014313445854,-0.8750674392064782,-0.3160496822524281,-0.11539967068420418,-0.14861235583466126
1990,4,2.03,27.9,-0.131,-0.72,0.08,0.088,1.9585390923463348,1.0869395829250714,1.1144488911742552,0.6703605757464193,0.45644870722029546,0.8435669602544544,0.2806699671545794,-0.08622855641782937,-0.4818427300124494,-0.717703211643108,-0.7177628276007465,-1.0056768987761013,-0.9226736524235905,-1.5757252072172045,-0.727548546122941,-0.7162654340318958,-1.987473526853622,-1.6909009120437029,0.17811384880529416,-0.6457734183989101,0.1289744046044374,0.08262402055311201,0.2673987291038853,0.04593489108710381,-0.40433389381874185,0.06485690971447305,-0.7603940317231761,-0.8757308592313908,-0.31694357345044233,-0.23727970718198366
1990,5,-1.37,28.02,-0.072,0.74,0.08,0.004,-1.3377545848999188,1.9589846814505283,1.0854128706276867,1.1153082130723315,0.020714507612021933,0.9614715973015635,0.8413216039412487,0.27797129163413925,-0.08821026775988222,-0.7864251993663364,-0.43742116915689444,-0.715395799069555,-1.0036795391844027,-0.9210521645575303,-0.8569357323007192,0.7692949721649882,-0.7167030658056656,-1.9853881726121372,-1.688458558201911,0.9159744077042516,0.1289744046044374,0.1266437933793641,0.08030178800261013,0.2658837181165584,-0.45915288889476763,-0.01483286114640154,0.06411724522288018,-0.7611430040461886,-0.8761569374638074,-0.5193173460420835
1990,6,0.29,27.64,-0.07,0.03,-0.08,-0.077,0.2716123281085463,-1.3354079129789764,1.9564934870247443,1.0862898888989023,-1.1218773935830064,0.5881069133190553,0.9593535274752851,0.8390359224169058,0.275899759823738,-0.5802592361966513,-0.42791806209100125,-0.43463211246814104,-0.7130113572779594,-1.0022889654715046,-0.8713120863204724,0.04686491161718851,0.7675568326983477,-0.7160465322309554,-1.9826466006106551,-1.5889068458508195,-0.04708904088171237,0.1266437933793641,0.1243245976734984,0.07892721514152201,-0.10831132040820256,-0.0916765687622449,-0.015490740137428708,0.06275314480609155,-0.7616648612444891,-0.11654118619839572
1990,7,0.56,27.38,-0.035,-0.79,0.09,-0.022,0.5333768260075136,0.27303082430131126,-1.3342555082530303,1.9568396141017745,0.6694743159176736,0.3326468663836527,0.5855857696175069,0.9571547920553839,0.8368260185336436,-0.48208496802061335,-0.2616136884378687,-0.4251146993630085,-0.43187327969631756,-0.7107922092507737,-1.5709613152817916,-0.7874909329591436,0.04575921082310836,0.7665445037342647,-0.7145946936764126,0.1756653732527529,0.13997836994732174,-0.049435297925644286,0.1243245976734984,0.12291698054741293,0.04518186580466965,-0.03949874260333892,-0.09225558316344085,-0.016795448876197567,0.0615426289274697,-0.3174576312726475
1990,8,1.12,27.07,0.039,-0.15,0.22,0.024,1.076295784612779,0.5346443538589485,0.2724042953237657,-1.3319037922201868,1.1148914977394644,0.028059887345291162,0.3298499352937616,0.583111704866874,0.9549157572094141,-0.08938789531645089,0.09000127300018296,-0.2585599700231867,-0.4223431753715162,-0.42885272372580446,-0.9144411483797317,-0.1362863713385917,-0.7878662116243512,0.045558451997753546,0.7664899336227827,-1.6903190423510246,0.2830299194048184,0.13764873658592713,-0.051766641010054695,0.12291698054741293,0.2644578461087728,0.004140893820473367,-0.04013130703466717,-0.09350302135554779,-0.01793947357189182,-0.8749300211265573
1990,9,1.18,26.94,0.133,-0.21,0.22,0.158,1.1344656730347715,1.0772501929414553,0.5337284802428832,0.2737768120428886,1.085842551098913,-0.0996701361224084,0.024934132830837678,0.3271874873168387,0.5809649180694783,0.27385689693489496,0.5366473050971675,0.09358431486672218,-0.2555663496874914,-0.4192954530300428,-0.9959071544916662,-0.19733679899051845,-0.13723173556779739,-0.7871296640923017,0.04623645048413293,-1.98441441220162,0.2830299194048184,0.2807129982712464,0.13533030009122046,-0.053042081076150785,0.07807326285028512,0.13126505209853523,0.003463542091216264,-0.04141763263500134,-0.09458292955341902,-0.7607943880092594
1990,10,0.76,26.93,0.099,1.22,0.21,-0.764,0.7272764540808225,1.1353865328431523,1.075734197112164,0.5349417296037503,1.95731095031546,-0.10949552254300228,-0.1029337843310332,0.022047074084107436,0.3251038176053094,0.8334502255383237,0.3750944849769816,0.5409027308079577,0.09704751033016097,-0.2520432158542136,-0.703587956090019,1.2576983933804022,-0.1982287176980993,-0.1372267442171366,-0.7856056004647303,-0.7167619559490538,0.2720259540619341,0.2807129982712464,0.2784044315216074,0.13391442189888567,0.12192845891110575,-0.7434250518743979,0.13045723302313758,0.0021446924767284142,-0.0425410767264561,0.05985024680106474
1990,11,-0.39,26.81,-0.067,-0.08,0.1,-1.47,-0.3876464073407045,0.7284321535312722,1.133806238205301,1.0766171141744263,-1.3349030022803847,-0.22740015959011142,-0.11276977795887104,-0.10591503469090846,0.020038659359572632,0.9512593473495728,-0.4136634014921613,0.37910670802070234,0.5449624135958275,0.10157579988896816,-0.42085299370154056,-0.06506087241134385,1.255532689740763,-0.1981551429554333,-0.136363024114398,0.7638561129539436,0.1509823352902061,0.2697080550646834,0.2784044315216074,0.27688115946803116,0.12192845891110575,-1.413198602205082,-0.7433351777173957,0.1290436395413325,0.000984836547003783,-0.01938440759441483
1990,12,0.11,26.95,-0.05,-0.15,0.35,-1.841,0.09710266284256816,-0.3858476945845897,0.7273019505533405,1.1346537625212842,0.27247204516346885,-0.089844749701818,-0.23080170149290757,-0.11575827382744976,-0.10789189087251005,0.5781971282806214,-0.33288699143206835,-0.41083857970530946,0.38295064007420343,0.5507675225897667,-0.41126875768837184,-0.1362863713385917,-0.06606858974911183,1.2539716936406384,-0.19722951564724164,0.043829517802485986,0.4260814688623151,0.14865367979249017,0.2673987291038853,0.27688115946803116,-0.05349232533217677,-1.7651617568406115,-1.4124213403885633,-0.7440968768285553,0.12777771434360433,-0.09578925290434155
1991,1,0.49,27.03,-0.209,0.0,0.49,-1.539,0.4655119561818553,0.09862180459621989,-0.38574550373178923,0.7283972240932775,0.5339125649284331,-0.011241658337077395,-0.09309779070319886,-0.23387714346592786,-0.11773270242882572,0.3229440310229157,-1.0883840031705845,-0.32994056831168167,-0.4080480188843141,0.3882939207618183,-0.24354462745791855,0.01633969779122514,-0.13723173556779739,-0.06614361235579044,1.2534218658855318,-0.7877504934991976,0.5801369836626962,0.42377725995656573,0.14633600250894255,0.2658837181165584,0.1328922579263109,-1.4786580568408005,-1.7640232757299275,-1.4126838665868422,-0.744632982137483,-0.04390941966920612
1991,2,0.74,27.07,-0.131,1.72,0.32,-0.743,0.7078864912734916,0.4668186239736351,0.09818817204435415,-0.3839718692215036,1.0761595688853958,0.028059887345291162,-0.01440984168050667,-0.09607179555437066,-0.23582244110459624,0.018603799677192657,-0.7177628276007465,-1.086574910169729,-0.327042132123502,-0.40495954698640024,0.11107210502932555,1.7664519571464585,0.015260719757957402,-0.1372267442171366,-0.06535211732608041,-0.13871243589788357,0.39306957283366206,0.5778464648484481,0.42147856295199426,0.1449118632503584,0.275421645123978,-0.7235026091591793,-1.4778136140773883,-1.7640234886836192,-1.4126611293344975,-0.0005190136907292178
1991,3,-0.61,27.32,-0.083,0.92,0.03,-0.772,-0.6009359982213445,0.7090533735640399,0.46597776563422305,0.09966686700231421,1.134257462166499,0.2736945478600999,0.024934132830837678,-0.017325882462050763,-0.09805107931619789,-0.10902274895165849,-0.4896882580193076,-0.715395799069555,-1.0846854259452146,-0.3237227460724261,0.5615311976482573,0.9524462551207685,1.7638408741599456,0.015094252628605188,-0.136363024114398,-0.19955975379800672,0.07395457789001558,0.3907624303368767,0.5755583968001032,0.4198478970371767,0.275421645123978,-0.7510145538611479,-0.7234331813773184,-1.4780273542544369,-1.763707082040011,0.12587912546396438
1991,4,0.17,28.01,-0.147,-0.86,0.19,-1.284,0.15527255126456088,-0.5990142742241459,0.7079446035222947,0.46723230653241576,0.7275722091987769,0.9516462108809731,0.2708339735267451,0.022047074084107436,-0.01932458686568304,-0.11884017576926403,-0.7937876841278927,-0.48697788454637075,-0.7130113572779594,-1.0835257663854787,0.3985991854243884,-0.8587164318863915,0.9505477790892535,1.7617083497931112,0.015803204717711107,1.250634656154929,0.25001802337616535,0.07161907734654899,0.388461455698828,0.5738120759577949,0.2644578461087728,-1.2367426810131454,-0.7509168906088537,-0.724209728407983,-1.4779499992446874,-0.7438155334959422
1991,5,0.12,28.2,-0.168,-1.53,0.26,-1.233,0.1067976442462336,0.15675814449791706,-0.5986763210732923,0.7090516746443247,-0.3859707453557001,1.1383285528722256,0.9495175338474509,0.2681280524976014,0.020038659359572632,-0.23664929758051312,-0.8935703083197722,-0.7915351039106163,-0.4842888534827254,-0.7107922092507737,-0.3968924036686187,-1.5404462073329066,-0.8590293574430367,0.949329699949155,1.760642628659229,-0.06772389834773984,0.32704578077635593,0.2476981686515574,0.06929608558488806,0.3868555729827585,0.14385605694151607,-1.1883596058476145,-1.2361465156621652,-0.7516729333697256,-0.7247624565126426,-1.4097639382960443
1991,6,-0.52,28.25,-0.144,-0.71,0.52,-1.946,-0.5136811655883554,0.10831119457983607,0.15626021313749136,-0.5967729131599835,0.09817836532015946,1.187455484975188,1.1364014127763382,0.9473115529188461,0.2660589482674258,-0.09920532213405643,-0.7795330235290527,-0.8914679415145094,-0.7892521918763705,-0.48141771255249366,-0.3154263975566842,-0.7060903627565747,-1.5401623245647416,-0.8582127959536477,0.9490894082213137,-0.13871243589788357,0.6131488796913492,0.32473277109749854,0.24538732426844115,0.06792977379004927,0.417951032321645,-1.8647739704167048,-1.1878130959791204,-1.2365405520046306,-0.7522027061850413,-1.7597169952094125
1991,7,-0.46,28.05,-0.122,-0.51,0.76,-1.083,-0.45551127716636264,-0.5118097643716002,0.10786684555987701,0.15770351534917235,0.46613168943381267,0.9909477565633418,1.1855813809155205,1.1343330965130993,0.9450749456531019,-0.020665907593222545,-0.6749988458042268,-0.7772589842529173,-0.8893182872867855,-0.7872503748168669,-1.0773731606036006,-0.5025889372501522,-0.7065369021172819,-1.5385799151979611,-0.8566165072530477,0.013405858852424402,0.8772440479205739,0.6108612944681372,0.32242724119249566,0.243888835413613,0.5714442185345173,-1.0460564435960527,-1.8635332574303136,-1.1882431915546694,-1.2366650452287686,-1.4748495472637597
1991,8,1.46,27.53,-0.123,-0.28,0.68,-0.277,1.4059251523374041,-0.453673424469903,-0.5115682594335865,0.10933964172679056,0.7082062447717424,0.48002766269254005,0.9888615083587952,1.1835492921957989,1.1320503652230682,0.018603799677192657,-0.6797503993371734,-0.6725674400964579,-0.7749570353891684,-0.8876017171223646,-0.703587956090019,-0.26856229791776637,-0.5032136283496089,-0.705891799107906,-1.5362923293698019,1.7576956386559557,0.7892123251774991,0.8749799314256498,0.6085755040532694,0.3208709248739221,0.38505963527602954,-0.281414118430994,-1.045655979264283,-1.8634592307864806,-1.1884080544255848,-0.7240068698970723
1991,9,0.61,27.14,-0.052,-1.37,0.42,0.405,0.5818517330258407,1.4066894523844058,-0.45349621834044934,-0.5097179406396962,-0.5989963540530783,0.09683759228943788,0.47738983971130816,0.9866845094650043,1.1812544230046396,0.2640394701172929,-0.34239009849796165,-0.6773261466490242,-0.6701258878163531,-0.7729144687732245,-0.47356629177396875,-1.377645066927769,-0.2693918635167849,-0.5027971366469169,-0.7044502784209387,0.9463980666543133,0.5031092262625056,0.7869403857731456,0.872712362078599,0.6068044000122131,0.06710946383507996,0.3655909259394403,-0.2817984054498906,-1.0461921314077245,-1.863059710164213,-0.7513616910574165
1991,10,0.3,27.58,-0.277,0.18,0.86,0.542,0.2813073095122118,0.5830913037770293,1.4048090966399414,-0.45168129229283815,0.1562762586012626,0.529154594795499,0.09378608822569204,0.4748360743649372,0.9844381918783577,0.9414419205319707,-1.4114896434109565,-0.3394579814168144,-0.6748909399787537,-0.6677844911198461,-0.780261844195369,0.19949098074700536,-1.3775037055506032,-0.26923827481677953,-0.5015619733114599,-0.8587390310493412,0.9872837013494175,0.500811862402507,0.7846667427368226,0.8707429924475587,0.2425302480783625,0.49556114746253344,0.364542618546903,-0.2829044348848076,-1.0464757285338677,-1.2343157749917681
1991,11,0.37,27.9,-0.276,0.02,1.2,0.57,0.34917217933786987,0.2827202142849275,0.5821218478204975,1.4054914548066222,0.10786134753367664,0.8435669602544544,0.5265698078504868,0.09094974803988604,0.47271599095002337,1.1279730300664448,-1.40673808987801,-1.41016695574424,-0.3365722364483035,-0.672563126467727,-0.8808963223336411,0.03668984034186739,0.19825166614886316,-1.37610418522917,-0.26824042243555923,-1.538200747600717,1.3614185230074856,0.98502936349128,0.4985184798760487,0.7827634616357769,0.3192768411847986,0.5221244044161583,0.4943794518131211,0.36295438524996837,-0.283826030742375,-1.18620902053737
1991,12,0.34,28.29,-0.229,0.01,1.69,-0.121,0.3200872351268736,0.3505459441702408,0.2820829688392886,0.583305603226132,-0.5118495141314235,1.2267570306575566,0.8413216039412487,0.5240522700476332,0.08892434025377181,1.1770601641544656,-1.1834150738295175,-1.4054082491916737,-1.4087089729884628,-0.33328001676818775,-0.7658854901756159,0.026514769066546266,0.035593047134724706,0.19787944884349531,-1.3739816852822189,-0.7066207362990332,1.9006128248088192,1.3591974325144227,0.9827693862558198,0.49682998649748583,0.6043356155801328,-0.13341882968936972,0.520915446933224,0.4926943535175113,0.36149294431196505,-1.8587603132037618
1992,1,-0.66,28.38,-0.205,-0.02,1.84,0.132,-0.6494109052396717,0.3214777742193923,0.3498336834479487,0.283449586767365,-0.4537516208503204,1.3151855084428876,1.2249253554268646,0.8390359224169058,0.5219200487315913,0.980711627802386,-1.0693777890387979,-1.1817490412210558,-1.4039439208260622,-1.4084729700413756,-0.6604588940307596,-0.0040104447594171075,0.025426883446341055,0.0354037188747041,0.19840267931624203,-0.5037963432986227,2.0656723049520846,1.898439649636011,1.35696326845837,0.9807174059622861,0.8674667919450566,0.10659917064159785,-0.13395500406645977,0.5192105514116075,0.49112446862639986,-1.0447185662597278
1992,2,0.77,28.53,-0.109,-0.03,1.78,0.372,0.736971435484488,-0.6474612241422268,0.32079766290138007,0.35115900983869947,1.4053809641449801,1.462566304751775,1.3134492980773913,1.2229222487419569,0.8368260185336436,0.47020543328697795,-0.6132286498759203,-1.0675400839594638,-1.1799864691932287,-1.4036943346934947,-0.6652510120373439,-0.014185516034738228,-0.005071607618809902,0.025248985751654643,0.03609203522865899,-0.27054829134815045,1.9996485128947785,2.0635137977344566,1.8962426869267512,1.3546304119123591,0.7797563998234154,0.3342842302440967,0.10581666612589911,-0.13517133233198494,0.5176185027928536,-0.28444319194119766
1992,3,0.51,28.66,-0.108,0.41,1.38,0.274,0.4849019189891862,0.7381215435148885,-0.6470696886509066,0.32214068566527043,0.582327475996019,1.5902963282194744,1.4609892024949378,1.3115114009708146,1.2206176692298951,0.087325787400421,-0.6084770963429736,-0.6107042549130954,-1.0656252172956115,-1.1790984733430954,-0.325010633569853,0.4335176200793912,-0.015237771307193554,-0.005215213617493718,0.025947619973185048,-1.3759412332003884,1.5594898991794042,1.9974841384950783,2.0613282231925822,1.8935050381345226,0.4946976254280811,0.2413128309064097,0.3332680528696388,0.10442145578252872,-0.13621641181498934,0.35886674017448167
1992,4,1.88,29.02,-0.199,0.32,1.2,0.748,1.813114371291353,0.4861974039408675,0.7369806240688633,-0.6451367867823653,0.28215502737698606,1.9440102393607983,1.5888571196568086,1.4591599880189132,1.3091849732367222,0.5192925673749952,-1.0408684678411184,-0.6059455483605292,-0.6081802097051437,-1.0644112249939552,-1.4032371850513385,0.3419419786015011,0.43207343098168716,-0.01536994674054317,-0.004485625793236775,0.19594781255279395,1.3614185230074856,1.5572864102325572,1.9952940086862498,2.0584666584066142,0.9771047820971082,0.6909908236213449,0.24039206994927845,0.3317031520176405,0.10317611118904003,0.48809468841472814
1992,5,2.49,28.98,-0.237,-0.67,1.04,1.578,2.404508236914946,1.8136438316962857,0.4853351126652688,0.7380699988177538,0.3499359028716064,1.9047086936784299,1.9429528902589148,1.587122096793929,1.4567971465814362,0.8334502255383237,-1.2214275020930907,-1.038987844644066,-0.6034151575427431,-0.6056622315973953,-1.3984450670447541,-0.6653900776552902,0.3405779577862343,0.43143831067363275,-0.014630041048710714,0.03368829815246546,1.185355077521336,1.3591974325144227,1.555065911977367,1.9924820102977776,1.3498739486140834,1.4784016547466536,0.6896085587681643,0.2388964593883032,0.3302678326157873,0.5145062398798879
1992,6,0.51,28.3,-0.166,2.34,0.58,1.485,0.4849019189891862,2.4046966206968734,1.8113133842919016,0.4865778559813685,0.32088695623105484,1.2365824170781505,1.9036089157475704,1.9414787057093599,1.5847276968135189,1.2163298714248807,-0.8840672012538789,-1.2198186936415865,-1.0370349043212075,-0.6008835962495145,-1.1732155207352883,2.3973063762163678,-0.6658722473637474,0.3400457125661877,0.4317242301921426,0.023547078502444932,0.6791726717486554,1.1831183412094144,1.35696326845837,1.552584356238868,1.8871001003591361,1.3901736941506853,1.4762112712569306,0.6877778094526489,0.23753871303319885,-0.13729311949244988
1992,7,0.19,27.51,-0.235,-1.03,0.22,1.856,0.1746625140718918,0.4861974039408675,2.4017124687387965,1.8117479932346292,-0.6474112651206643,0.4603768898513558,1.2347613490547025,1.9021057491632016,1.9389969128408269,1.3046867127833166,-1.2119243950271974,-0.8819505284093767,-1.2181068864924345,-1.0357394129066704,-1.0582046885772631,-1.0316926435668505,2.394143022839732,-0.6652728666157083,0.34042449289287724,-0.006876580447616659,0.2830299194048184,0.6768909537075153,1.180872029774817,1.3546304119123591,2.0515570855872136,1.7421368487862148,1.3880738588937316,1.4737936755990773,0.6860448628510245,0.10135411338917309
1992,8,0.97,26.91,-0.396,-1.24,0.05,1.308,0.930871063557797,0.1761369244651494,0.4853351126652688,2.4017872514276872,0.737255191412294,-0.12914629538418657,0.45771785245563595,1.2327654878784984,1.8996336666155713,1.4519481150473788,-1.9769245138316072,-1.2103012805364537,-0.8797881829619841,-1.217327556126142,-0.5981613599451626,-1.245369140348594,-1.0318541401455588,2.391301803422177,-0.6638726173990429,-0.01701780009763719,0.09596250857578432,0.2807129982712464,0.6746097185596018,1.178671350288795,1.9857742914959826,1.2222559626938423,1.7396757942350958,1.3857220183079715,1.471403732785192,0.3277388402334004
1992,9,-0.28,26.65,-0.385,1.59,-0.06,0.961,-0.28100161190038453,0.9319093431872122,0.17561756016853708,0.4865778559813685,0.4854976538608471,-0.3846063423195891,-0.1324417652145432,0.4551495960918581,1.230458480786211,1.57957466367623,-1.9246574249691941,-1.976453035499634,-1.208576782167633,-0.8780444464266028,-0.5933692419385782,1.6341760305672839,-1.2453435776016155,-1.0308432590454886,2.3895963744986135,0.42919586450326613,-0.025081110195943643,0.09362896375967503,0.2784044315216074,0.6727890481210496,1.5472223308877762,0.8930613140185627,1.2203284611702234,1.7370616404047483,1.3834056907323278,0.23529841010534094
1992,10,-1.4,26.42,-0.316,-0.08,-0.3,1.34,-1.366839529110915,-0.27926440476481157,0.9305540943793207,0.17704906479812504,1.8120662171127022,-0.6105902299932101,-0.38817759953828845,-0.13544475210052886,0.45303436783739554,1.9330020291099739,-1.5968002311958756,-1.9241072634214043,-1.975750180314147,-1.2077702854303802,-1.0294519805377569,-0.06506087241134385,1.6316807462109584,-1.244092654629527,-1.0290715665961048,0.33792488765308143,-0.28917627842516824,-0.027425411512518233,0.09130749042033219,0.27688115946803116,1.3498739486140834,1.2526139706408423,0.8914716645032332,1.2181017673345764,1.7344516434378412,0.6824082456226899
1992,11,1.12,26.42,-0.35,-0.73,-0.28,1.3,1.076295784612779,-1.3644760829298248,-0.27928009506103774,0.9315254933072808,2.402728132137251,-0.6105902299932101,-0.6144054529785202,-0.39136896965056417,-0.13741432554145355,1.8937323218395585,-1.7583530513160615,-1.595756511294327,-1.9233346065277392,-1.9771305764391949,-1.2115524647879632,-0.7264405053072169,-0.06606858974911183,1.6296968191934684,-1.2421042869610575,-0.6660558576989513,-0.2671683477393996,-0.2915440484700308,-0.029755236174610556,0.08992465649299473,1.174453164370801,1.2146664607070925,1.2506553127360553,0.8894903148613105,1.2159255461801015,1.4653220926256427
1992,12,0.35,26.44,-0.3,-0.18,-0.15,0.454,0.32978221653053896,1.0772501929414553,-1.3632915287995986,-0.27757134725226373,0.4854976538608471,-0.5909394571520258,-0.6144054529785202,-0.6177634697909755,-0.39327542600562243,1.2261472982424861,-1.5207753746687291,-1.7575525340815823,-1.5945460073220903,-1.9245655876125056,-0.8713120863204724,-0.16681158516455508,-0.7268692294940492,-0.06614361235579044,1.6287652303380677,2.3864512569572285,-0.12411679828190289,-0.2695341620569048,-0.2938920941999402,-0.03104719837320532,0.6701184096713637,0.41207662560828384,1.2127467482787655,1.248405993499258,0.8875887656172626,1.3775980109735046
1993,1,1.35,26.69,-0.256,-1.29,0.14,-0.103,1.2992803568970843,0.3311671642030084,1.075734197112164,-1.3609221163936156,0.175642223028297,-0.3453047966372171,-0.594733465722848,-0.6177634697909755,-0.6196140918008443,0.45057057965177033,-1.311707019219077,-1.5196172064532656,-1.7565577808437143,-1.594839748608728,-1.2019682287747944,-1.2962444967251998,-0.16773022663294834,-0.7262012653540049,-0.06535211732608041,-1.0311397650996903,0.19499819666174356,-0.12646990037158545,-0.2718806893644961,-0.29498579080855086,0.275421645123978,-0.11634245021918227,0.4109806100070832,1.210525710793406,1.2462044423703345,1.7275510678868726
1993,2,0.12,27.16,-0.202,0.06,0.41,0.273,0.1067976442462336,1.3001061625646277,0.33047633641690294,1.0766171141744263,0.9309148356826378,0.11648836513062216,-0.3488336250269406,-0.5980769915178964,-0.6196140918008443,-0.13847502940447162,-1.0551231284399583,-1.310234118140347,-1.518305172723679,-1.7573133504366762,-1.9734992278348795,0.07739012544315188,-1.296174396043534,-0.16769094358628497,-0.7247391089318865,-1.2441053777501214,0.49210526091962126,0.19267345261874227,-0.12880655793410917,-0.27299090810560545,0.08903706186549028,0.24036414315806595,-0.1168961500606793,0.409357731564637,1.2083558221325432,1.210639274925887
1993,3,0.3,27.67,-0.26,-0.1,0.39,0.62,0.2813073095122118,0.10831119457983607,1.2983436879691899,0.33181346038974674,-0.279457941007011,0.6175830725808334,0.1134580754813642,-0.3519960131044024,-0.5999324686882165,-0.39372812666217744,-1.3307132333508636,-1.053263964301765,-1.3086428775780479,-1.5183815830426346,-1.9207859297624514,-0.0854110149619861,0.07625770188825931,-1.2948663202447743,-0.16679626988081983,1.625859783205689,0.4700973302338526,0.4898069191959439,0.19035881217983083,-0.1300241705364599,-0.031564727301766446,0.5695587918333456,0.2394443558378462,-0.11812520511435157,0.40785750410325927,0.8833246906969416
1993,4,0.91,28.41,-0.189,0.59,0.59,1.158,0.8727011751358044,0.2827202142849275,0.10786684555987701,1.2990909328373825,-1.363951948920936,1.3446616677046657,0.6150937505010169,0.11063622631296513,-0.35391217978036327,-0.6195289434670666,-0.9933529325116519,-1.3292689443506123,-1.0513300608084097,-1.3081216277358778,-1.590129787308129,0.6166689030351714,-0.08640091712587913,0.07602265136690191,-1.2928263632384274,-0.06772389834773984,0.6901766370915396,0.46779703278281787,0.4875127774583266,0.18890162865624935,-0.29469590366669024,1.0799528004422805,0.5683011525048365,0.2379494523206569,-0.11918453270798328,1.240823905171784
1993,5,-0.67,28.71,-0.18,1.49,0.78,1.787,-0.6591058866433372,0.8737730032855151,0.2820829688392886,0.10933964172679056,1.0761595688853958,1.6394232603224368,1.3429572789609012,0.6126414222764944,0.10860596336639965,-0.6195289434670666,-0.950588950715132,-0.9914007791184024,-1.3277030862276507,-1.050075318950313,-1.753061799531998,1.5324253178140725,0.6150643773725929,-0.08645307860188935,0.07666969625055475,-0.7269031755990744,0.8992519786063427,0.6878958969140783,0.46550137262288255,0.4858325451460131,-0.27276830563627996,1.6766773941504962,1.078171344455386,0.5665609047939226,0.23659249752725406,1.2030931173644126
1993,6,-0.29,28.08,-0.197,-0.48,0.35,2.128,-0.2906965933040499,-0.6571506141258431,0.8724820532861836,0.283449586767365,0.330569938444572,1.0204239158251165,1.6380370877959909,1.3410411183804352,0.6104873527384217,-0.599894089831859,-1.0313653607752251,-0.9485724201453054,-0.9893843826972005,-1.3272361691274013,-1.513455899202779,-0.4720637234241888,1.5300191093271216,0.6142235068885229,-0.0856409478370283,-0.16913609484794515,0.4260814688623151,0.8969898178387758,0.6856154209773239,0.4638376624430677,-0.13023891843861288,2.0001799163357137,1.6742835205462705,1.0760507071876315,0.5649292780900927,0.4050869552385114
1993,7,-3.14,27.52,-0.293,-0.18,0.23,1.707,-3.053766293348704,-0.28895379474842775,-0.6567483621664295,0.8734888449604228,1.2988681597962912,0.47020227627194616,1.0183694892423016,1.6363382924766285,1.3387074079056658,-0.3544584193917587,-1.4875144999381027,-1.0294704315389331,-0.9464989132355941,-0.987953059427862,-1.3026027069130663,-0.16681158516455508,-0.4727151372844579,1.5281494879629738,0.6143237047906736,-1.294811476000224,0.2940338847477028,0.42377725995656573,0.8947237669140432,0.6837864894725223,0.1877112530023367,1.6007823742829967,1.9974540325446677,1.6717181527371536,1.0739932202883844,-0.12031426497913285
